playtime_forever,is_free,price,genres,categories,tags,purchase_date,release_date,total_positive_reviews,total_negative_reviews,pur_rel_itv,Action,Adventure,Animation,AudioProduction,Casual,Design,EarlyAccess,FreetoPlay,Gore,Illustration,Indie,MassivelyMultiplayer,Modeling,Nudity,RPG,Racing,SexualContent,Simulation,Sports,Strategy,Utilities,Violent
0.0,False,6900,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Point & Click,Story Rich,Great Soundtrack,Masterpiece,2D,Retro,Cult Classic,1990's,Classic",2018-04-21,2016-11-15,634.0,110.0,522,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,9900,"Violent,Gore,Adventure","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Story Rich,Visual Novel,Puzzle,Mystery,Psychological Horror,Choices Matter,Multiple Endings,Adventure,Anime,Great Soundtrack,Atmospheric,Violent,Gore,Sci-fi,Horror,Singleplayer,Point & Click,Time Travel,Thriller,Detective",2019-08-11,2017-03-24,898.0,52.0,870,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4,False,15400,Racing,"Single-player,Multi-player,Online Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Racing,Futuristic,Fast-Paced,Great Soundtrack,Indie,Sci-fi,Multiplayer,Colorful,VR,Singleplayer,Arcade,Driving,Simulation,Difficult,Space,Atmospheric,Action,Split Screen,Sports",2017-12-21,2016-09-02,2125.0,333.0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.016666667,False,6800,"Indie,Strategy","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop","Board Game,Strategy,Card Game,Multiplayer,Turn-Based,Steampunk,Indie,Turn-Based Strategy,Replay Value,2D,Singleplayer,Stylized,Atmospheric,Fantasy,Great Soundtrack,Competitive,Politics,Early Access,Comedy,Soundtrack",2018-08-04,2016-03-10,2790.0,450.0,877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6333333329999999,False,6800,Action,"Single-player,Multi-player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Valve Anti-Cheat enabled","Co-op,Online Co-Op,Local Co-Op,Twin Stick Shooter,Top-Down Shooter,Action,Multiplayer,Sci-fi,Comedy,4 Player Local,Funny,Top-Down,Shooter,Space,Strategy,Difficult,Mechs,Survival,Isometric,Hack and Slash",2018-11-22,2015-12-07,10595.0,888.0,1081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.38333333,False,30800,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards","Hunting,Co-op,Multiplayer,Action,Open World,RPG,Third Person,Adventure,Fantasy,Character Customization,Difficult,Singleplayer,Action RPG,Exploration,Great Soundtrack,Replay Value,Atmospheric,Hack and Slash,JRPG,Souls-like",2018-08-12,2018-08-09,56368.0,20286.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,1800,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Puzzle,Indie,Point & Click,Adventure,Psychological Horror,Horror,Atmospheric,Singleplayer,Mystery,2D,Story Rich",2018-04-24,2018-01-11,1081.0,76.0,103,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,6900,Strategy,"Single-player,Multi-player,Online Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Strategy,World War II,RTS,War,Historical,Realistic,Multiplayer,Real-Time,Tanks,Singleplayer,Real Time Tactics,Military",2019-09-07,2017-08-11,2048.0,883.0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.85,False,8800,"Action,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud","Space,Simulation,Sci-fi,Action,Space Sim,Sandbox,Singleplayer,Open World,Economy,Trading,Strategy,Atmospheric,Moddable,4X,Adventure,Exploration,Great Soundtrack,Masterpiece,Management",2017-10-27,2013-11-15,1945.0,2951.0,1442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,False,4800,"Action,Indie,Strategy","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Leaderboards","Action,Strategy,VR,Indie,FPS,Multiplayer,Singleplayer,Survival,Early Access,Shooter,First-Person",2018-11-25,2016-09-14,507.0,96.0,802,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,False,11200,Action,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Story Rich,Time Manipulation,Singleplayer,Sci-fi,Cinematic,Third Person,Third-Person Shooter,Atmospheric,Adventure,Choices Matter,Episodic,Shooter,Time Travel,Bullet Time,Great Soundtrack,Open World,Controller,Masterpiece,Stealth",2018-06-22,2016-09-29,8215.0,1424.0,631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,5900,"Adventure,Indie","Steam Achievements,Steam Trading Cards,Steam Cloud,Commentary available","Point & Click,Adventure,Comedy,Indie,Funny,Dark Humor,Female Protagonist,Singleplayer,Psychological,Puzzle,2D,Story Rich,Great Soundtrack",2019-02-27,2013-10-25,656.0,138.0,1951,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,26800,"Action,Adventure,Casual,Massively Multiplayer","Single-player,Multi-player,Online Multi-Player,MMO,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Anime,Fighting,Action,Character Customization,Multiplayer,Adventure,Massively Multiplayer,Co-op,RPG,Singleplayer,Online Co-Op,Third Person,Open World,Story Rich,Beat 'em up,MMORPG,Great Soundtrack,Dragons,Casual,Moddable",2019-06-21,2016-10-27,8356.0,2040.0,967,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,False,11200,"Action,Adventure,Indie","Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Includes level editor","Adventure,VR,Action,Puzzle,Indie,First-Person",2018-04-22,2017-10-17,365.0,55.0,187,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5,False,800,"Casual,Indie,RPG,Simulation","Single-player,Steam Achievements,Steam Trading Cards,VR Support,Partial Controller Support,Steam Cloud","Simulation,Indie,Relaxing,Casual,Singleplayer,Masterpiece,Great Soundtrack,God Game,Beautiful,Experimental,Space,Nature,Music,Procedural Generation,Realistic,Third Person,Difficult,Illuminati,Funny,VR",2015-09-12,2014-08-18,9318.0,1194.0,390,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4.216666667,False,3700,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud","Story Rich,Choices Matter,Atmospheric,Supernatural,Female Protagonist,Indie,Adventure,Mystery,Horror,Great Soundtrack,Singleplayer,Multiple Endings,Thriller,Psychological Horror,Walking Simulator,Side Scroller,2.5D,2D,Short,Lovecraftian",2016-10-04,2016-01-14,5361.0,402.0,264,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,11600,"Indie,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Includes level editor","Strategy,Space,RTS,Sci-fi,4X,Multiplayer,Moddable,War,Singleplayer,Aliens,Exploration,Diplomacy,Action,Real-Time,Co-op,Simulation,Grand Strategy,Great Soundtrack,Indie,Adventure",2018-03-13,2012-06-12,5791.0,480.0,2100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,False,7000,"Action,Adventure,Indie,Simulation","Single-player,Steam Achievements,Full controller support","Adventure,Action,Simulation,Indie,Gore,Historical,Documentary,Submarine",2019-03-30,2018-11-07,67.0,74.0,143,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,False,9000,RPG,"Single-player,Online Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Anime,JRPG,RPG,Cute,Female Protagonist,Hack and Slash,Action,Sexual Content,Nudity,Multiplayer,Action RPG,Fantasy,Singleplayer,Comedy,Great Soundtrack,Visual Novel,MMORPG,Third Person,Adventure,Psychological Horror",2019-06-27,2018-02-27,2789.0,410.0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,7900,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Point & Click,Comedy,Singleplayer,Puzzle,Funny,Indie,Story Rich,Hand-drawn,Classic,Cult Classic,2D,Great Soundtrack,Retro,1990's",2016-11-13,2013-10-17,1074.0,126.0,1123,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,3700,Adventure,"Single-player,Steam Achievements,Steam Trading Cards,Captions available","Adventure,Horror,Point & Click,Sci-fi,Isometric,Story Rich,Atmospheric,Singleplayer,Space,Puzzle,2D,Psychological Horror,Classic,2.5D,Post-apocalyptic,Fantasy,Retro,Gore,Indie,Kickstarter",2019-07-18,2015-08-31,612.0,171.0,1417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95,False,9000,"Casual,Indie,Simulation,Strategy,Early Access","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Steam Cloud,Includes level editor","Early Access,Base Building,Resource Management,Sandbox,Crafting,Strategy,Survival,Multiplayer,Management,Open World,Automation,Co-op,Moddable,Early Access,Trains,Singleplayer,Simulation,Indie,Sci-fi,Aliens",2017-10-02,2016-02-25,42599.0,678.0,585,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.0,False,4200,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Choices Matter,Choose Your Own Adventure,FMV,Story Rich,Multiple Endings,Interactive Fiction,Adventure,Crime,Movie,Singleplayer,Indie,Violent,Thriller,Realistic,Horror,Nudity",2018-04-06,2017-04-18,3936.0,515.0,353,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.6833333330000002,False,3400,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Leaderboards","Indie,Sci-fi,Great Soundtrack,Story Rich,Adventure,Cute,Atmospheric,Exploration,Puzzle,Visual Novel,Nature,Space,Narration,Robots",2017-06-23,2016-04-22,525.0,85.0,427,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,6800,"Action,Adventure","Single-player,Steam Trading Cards,Partial Controller Support","FPS,1980s,Comedy,Open World,Action,Great Soundtrack,Singleplayer,Shooter,Adventure,Cyberpunk,Sci-fi,Stealth,Retro,Funny,First-Person,Dragons,Futuristic,Atmospheric,Parody,Post-apocalyptic",2018-03-23,2013-05-01,8631.0,1192.0,1787,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.166666667,False,8800,"Action,RPG,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards","Zombies,Survival,Open World,Base Building,Action,Post-apocalyptic,Singleplayer,RPG,Third Person,Simulation,Multiplayer,Sandbox,Survival Horror,Atmospheric,Crafting,Gore,Adventure,Co-op,Perma Death,Great Soundtrack",2018-06-21,2015-04-27,3533.0,1092.0,1151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.966666667,False,9900,"Indie,RPG,Strategy","Single-player,Steam Achievements,Steam Trading Cards","Strategy,Turn-Based,RPG,Survival,Turn-Based Strategy,Fantasy,Card Game,Indie,4X,Crafting,Singleplayer,Dark Fantasy,Hex Grid,Choices Matter,Replay Value,Resource Management,Rogue-like,Co-op,Mythology,Early Access",2018-12-07,2015-11-20,2355.0,260.0,1113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.1,False,3200,"Action,Adventure,Casual,Indie,RPG,Strategy","Single-player,Steam Trading Cards,Captions available,Steam Cloud","RPG,Indie,Retro,Adventure,Text-Based,Rogue-like,Great Soundtrack,Dungeon Crawler,Rogue-lite,Strategy,Loot,Action,Casual,Strategy RPG,Singleplayer,Turn-Based,Funny",2018-06-21,2015-02-13,798.0,52.0,1224,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0,True,0,"Violent,Gore,Adventure,Casual,Free to Play,Indie","Single-player,Steam Achievements","Free to Play,Horror,Adventure,Point & Click,Gore,Casual,Indie,Violent,Isometric,Sci-fi,Singleplayer,Female Protagonist,2D,Atmospheric,Fantasy,Dark Fantasy,Post-apocalyptic,Retro,2.5D,Story Rich",2019-07-18,2017-01-24,351.0,91.0,905,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2,True,0,"Action,Adventure,Casual,Free to Play,Indie,Massively Multiplayer,RPG,Simulation","Single-player,Multi-player,Online Multi-Player,MMO,Co-op,Online Co-op,Steam Trading Cards,Steam Workshop,In-App Purchases","Free to Play,Survival,Multiplayer,Open World,Building,Sandbox,Crafting,Adventure,First-Person,Co-op,Action,Massively Multiplayer,Singleplayer,RPG,Indie,Casual,Simulation,Early Access,Voxel,Zombies",2018-01-19,2017-05-08,1719.0,310.0,256,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
3.233333333,False,6800,"Action,RPG","Single-player,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud,Commentary available","Cyberpunk,Stealth,RPG,Sci-fi,FPS,Action,Singleplayer,Story Rich,Great Soundtrack,Transhumanism,Dystopian,First-Person,Masterpiece,Atmospheric,Adventure,Inventory Management,Shooter,Futuristic,Replay Value,Open World",2017-06-23,2013-10-25,11486.0,1087.0,1337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,6800,Action,"Single-player,Co-op,Steam Achievements,Partial Controller Support,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards","Action,Destruction,Third Person,Sci-fi,Third-Person Shooter,Singleplayer,Shooter,Co-op,Mars,Aliens,Multiplayer,Adventure,Linear,FPS,Masterpiece,Horror,Open World",2018-01-30,2011-06-09,1293.0,547.0,2427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.76666667,False,6800,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Post-apocalyptic,Atmospheric,FPS,Action,Story Rich,Singleplayer,Horror,First-Person,Shooter,Stealth,Based On A Novel,Survival Horror,Adventure,Survival,Remake,Masterpiece,Gore,Mature,Classic,Multiplayer",2017-06-12,2014-08-27,25689.0,6151.0,1020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,False,15800,"Action,Adventure","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Sniper,Shooter,World War II,Stealth,Multiplayer,Action,Co-op,War,Open World,Singleplayer,Third-Person Shooter,Adventure,Third Person,FPS,Gore,Tactical,Strategy,Violent,Atmospheric,Nudity",2017-11-22,2017-02-13,11102.0,1788.0,282,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,2200,"Adventure,Indie","Single-player,Steam Achievements","Adventure,Indie,Point & Click,Female Protagonist,Story Rich,Psychological,Atmospheric,Great Soundtrack,Horror,Psychological Horror,Visual Novel,Survival Horror,2D,Short",2018-09-16,2017-06-02,340.0,40.0,471,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51.28333333,False,3600,"Action,Adventure,Indie,RPG","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Sandbox,Survival,2D,Adventure,Multiplayer,Crafting,Building,Pixel Graphics,Exploration,Co-op,Open World,Indie,Action,Online Co-Op,RPG,Singleplayer,Platformer,Replay Value,Atmospheric,Family Friendly",2017-05-28,2011-05-16,221277.0,6414.0,2204,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,False,13800,"Action,Adventure,Indie,Massively Multiplayer,RPG,Strategy","Multi-player,Co-op,Steam Workshop,Partial Controller Support,Stats,Steam Leaderboards,Includes level editor","Free to Play,Survival,Dinosaurs,Multiplayer,Open World,Action,Adventure,Massively Multiplayer,Early Access,PvP,Dragons,Crafting,RPG,First-Person,Strategy,Singleplayer,Exploration,FPS,Sandbox,Indie",2019-06-15,2017-08-29,1232.0,721.0,655,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0.0,False,4800,"Action,Indie","Single-player,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards","FPS,Cyberpunk,Action,Sci-fi,Shooter,Indie,Singleplayer,First-Person,Dystopian,Robots,Difficult,3D Vision,Old School,Atmospheric",2017-09-23,2012-07-12,2492.0,498.0,1899,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,3100,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie,Puzzle,Point & Click",2018-04-21,2017-03-07,84.0,26.0,410,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24.93333333,True,0,"Adventure,Casual,Free to Play,Indie,RPG,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,In-App Purchases,Steam Cloud,Stats","Clicker,Free to Play,Singleplayer,Casual,2D,Indie,Funny,Addictive,RPG,Adventure,Fantasy,Family Friendly,Strategy,Simulation,Multiplayer,Touch-Friendly,Action,Management,Illuminati,Co-op",2015-09-17,2015-05-13,785.0,84.0,127,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1.766666667,False,12500,"Action,Adventure,RPG","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Story Rich,Action,Beat 'em up,Great Soundtrack,Open World,Crime,RPG,Violent,Minigames,Mature,Funny,Singleplayer,Adventure,Sexual Content,Comedy,Drama,Third Person,Atmospheric,Anime,Dating Sim",2018-10-28,2018-08-01,9255.0,1135.0,88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5,False,16900,"RPG,Strategy","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Includes level editor","RPG,Strategy,RTS,Fantasy,Singleplayer,Multiplayer,Atmospheric,Open World,Great Soundtrack,Co-op,Adventure,Character Customization,Isometric,CRPG,Story Rich,Nudity,Building,Action",2018-10-30,2017-12-07,1544.0,634.0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.5,False,2600,"Casual,Indie,Strategy","Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards","Relaxing,Strategy,City Builder,Indie,Building,Puzzle,Minimalist,Beautiful,Singleplayer,Atmospheric,Addictive,Colorful,Score Attack,Replay Value,Procedural Generation,3D,Turn-Based Strategy,Top-Down,Exploration,Turn-Based",2019-04-09,2019-04-04,4245.0,255.0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,False,12500,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Action,Post-apocalyptic,Story Rich,Singleplayer,Hack and Slash,Third Person,Action-Adventure,Sci-fi,Atmospheric,Robots,Platformer,Great Soundtrack,Parkour,Masterpiece,Female Protagonist,3D Platformer,Controller,3D Vision,Linear",2018-07-02,2013-10-24,2807.0,469.0,1712,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,13400,"Simulation,Strategy","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Strategy,RTS,Villain Protagonist,Fantasy,Simulation,Management,Comedy,Base Building,Economy,Multiplayer,RPG,Co-op,Funny,Dungeon Crawler,Female Protagonist,Dark Humor,God Game,Memes,Online Co-Op,Tower Defense",2019-06-27,2017-10-13,6992.0,423.0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.75,False,5000,Adventure,"Single-player,Steam Achievements,Full controller support","Adventure,Detective,Story Rich,Episodic,Point & Click,Noir,Mature,Comic Book,Singleplayer,Choose Your Own Adventure,Atmospheric,Mystery,Dark,Cinematic,Masterpiece,Fantasy,Quick-Time Events,Great Soundtrack,Nudity,Cartoony",2018-02-05,2013-10-11,17278.0,445.0,1578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,6800,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,First-Person,Exploration,Parkour,Singleplayer,Indie,Open World,Great Soundtrack,Atmospheric,Action,Sci-fi,Walking Simulator,3D Platformer,Story Rich,Horror,Short,Magic,Platformer,Survival",2017-10-19,2016-08-24,4075.0,397.0,421,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,6800,"Adventure,RPG,Strategy","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Trading Cards","RPG,Fantasy,Isometric,Adventure,Classic,Party-Based RPG,Dungeons & Dragons,Strategy,CRPG,Real-Time with Pause,Story Rich,Singleplayer,Character Customization,Co-op,Great Soundtrack,Old School,Multiplayer,Magic,Medieval,Atmospheric",2018-06-03,2014-10-30,754.0,130.0,1312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,False,12900,RPG,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Open World,RPG,Adventure,Singleplayer,Fantasy,Dragons,Character Customization,Moddable,Story Rich,Magic,First-Person,Atmospheric,Action,Great Soundtrack,Third Person,Stealth,Classic,Remake,Female Protagonist,Walking Simulator",2019-06-27,2016-10-27,15695.0,2645.0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.083333333,False,3600,"Indie,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor","RPG,Indie,Hack and Slash,Co-op,Level Editor,Dragons,Local Co-Op,Multiplayer,Action RPG,Fantasy,Split Screen,Adventure,Action,Loot,Singleplayer,Early Access,Dungeon Crawler,Online Co-Op,Isometric",2016-11-28,2014-12-04,757.0,195.0,725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,False,3600,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Captions available","Indie,Pixel Graphics,Point & Click,Sci-fi,Adventure,Story Rich,Difficult,Dark,Choices Matter,Singleplayer,Thriller,Puzzle,Strategy,Survival,Atmospheric,Resource Management,Masterpiece,2D,Gore,Great Soundtrack",2017-06-28,2014-07-24,1261.0,497.0,1070,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.05,False,8800,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Cyberpunk,Psychological Horror,Horror,Atmospheric,Sci-fi,Story Rich,First-Person,Adventure,Walking Simulator,Dystopian,Singleplayer,Violent,Detective,Futuristic,Indie,Dark,Gore,Stealth,Nudity,Survival",2017-12-07,2017-08-15,2209.0,475.0,114,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,9900,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Sci-fi,Space,Singleplayer,Atmospheric,Horror,FPS,Action,First-Person,Story Rich,Exploration,Aliens,Futuristic,Open World,Survival Horror,Adventure,Stealth,Psychological Horror,RPG,Immersive Sim,Great Soundtrack",2019-07-20,2017-05-04,12537.0,1746.0,807,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,6400,"Action,RPG","Single-player,Steam Achievements,Full controller support,Steam Cloud,Commentary available","FPS,Story Rich,Atmospheric,Singleplayer,Action,Horror,First-Person,Shooter,Dystopian,Underwater,RPG,Sci-fi,Steampunk,Dark,Remake,Adventure,Classic,Great Soundtrack,Alternate History,Choices Matter",2018-03-28,2016-09-15,7687.0,4014.0,559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.43333333,False,5400,"Action,Adventure,Indie","Single-player,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Pixel Graphics,Rogue-like,Action,Dungeon Crawler,Adventure,Magic,Local Co-Op,Indie,Rogue-lite,Multiplayer,Hack and Slash,Difficult,2D,Local Multiplayer,Co-op,Procedural Generation,Singleplayer,RPG,Fast-Paced,Great Soundtrack",2018-07-21,2018-05-15,4526.0,480.0,67,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,12900,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Stealth,First-Person,Action,Assassin,Singleplayer,Steampunk,Atmospheric,Story Rich,Female Protagonist,Magic,Parkour,Supernatural,Open World,Adventure,Great Soundtrack,Exploration,Gore,Heist,Dystopian,Immersive Sim",2019-07-24,2016-11-11,12554.0,2868.0,985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.833333333,False,12700,RPG,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Open World,RPG,Story Rich,Atmospheric,Mature,Fantasy,Adventure,Singleplayer,Choices Matter,Masterpiece,Nudity,Great Soundtrack,Third Person,Action,Medieval,Multiple Endings,Action RPG,Dark Fantasy,Magic,Dark",2019-02-10,2015-05-18,210988.0,4982.0,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.216666667,False,4800,"Adventure,Indie","Single-player,Steam Trading Cards,Captions available","Visual Novel,Indie,Adventure,Detective,Story Rich,Mystery,Comedy,Singleplayer,Multiple Endings,Hand-drawn,2D,Choices Matter,Great Soundtrack,Historical",2018-06-21,2015-12-21,683.0,38.0,913,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.033333333,False,9900,RPG,Single-player,"RPG,Fantasy,Story Rich,Multiple Endings,Singleplayer,Adventure,Masterpiece,Choices Matter,Real-Time with Pause,Atmospheric,Character Customization,Dark Fantasy,Tactical,Party-Based RPG,Open World,Dragons,Romance,Third Person,Action,Female Protagonist",2017-06-23,2009-11-05,5559.0,416.0,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
